"Item","Name","Family","LineScale","LineVendor","Weight","Price","Amount","BaseAmount"
"28","BISTEC REBANADO","1","3","116","0.54","135","72.9","72.9"
"6","COCIDO SURTIDO","1","3","116","0.7","149","104.3","104.3"
"14","MOLIDA MIXTA","2","1","110","0.98","149","146.02","146.02"
"10","TRIPA DE RES","1","3","107","0.71","94","66.74","66.74"
"69","CHULETA AHUMADA","2","1","116","0.63","127","80.01","80.01"
"45","MILANESA POLLO","3","3","116","0.83","175","145.25","145.25"
"28","BISTEC REBANADO","1","2","105","1.5","135","202.5","202.5"
"28","BISTEC REBANADO","1","3","110","1.01","135","136.35","136.35"
"28","BISTEC REBANADO","1","1","116","1.2","135","162","162"
"45","MILANESA POLLO","3","2","105","0.51","175","89.25","89.25"
"4","MOLIDA ESP","1","3","110","1.6","196","313.6","313.6"
"18","PEINECILLO","1","3","116","1.02","198","201.96","201.96"
"71","CHORIZO","2","3","116","1.02","122","124.44","124.44"
"70","TOCINO","2","3","110","0.26","175","45.5","45.5"
"68","LOMO","2","2","105","0.86","119","102.34","102.34"
"14","MOLIDA MIXTA","2","3","107","0.5","149","74.5","74.5"
"70","TOCINO","2","3","107","0.13","175","22.75","22.75"
"28","BISTEC REBANADO","1","2","105","1.04","135","140.4","140.4"
"70","TOCINO","2","2","105","0.42","175","73.5","73.5"
"112","FILETE RES","1","1","102","1.27","255","323.85","323.85"
"21","HAMBURGUESA RES","1","2","105","0.5","140","70","70"
"53","MENUDENCIAS","3","2","105","0.56","60","33.6","33.6"
"1","HUEVO","5","2","114","0.88","44","38.72","38.72"
"71","CHORIZO","2","1","116","0.58","122","70.76","70.76"
"66","ESPINAZO","2","1","102","1.42","71","100.82","100.82"
"1","HUEVO","5","2","114","0.92","44","40.48","40.48"
"45","MILANESA POLLO","3","3","107","0.52","175","91","91"
"43","PIERNA Y MUSLO","3","2","105","2.04","40","81.6","81.6"
"14","MOLIDA MIXTA","2","3","107","0.51","149","75.99","75.99"
"63","PIERNA DE CERDO","2","3","116","1.59","112","178.08","178.08"
"69","CHULETA AHUMADA","2","2","105","1.07","127","135.89","135.89"
"26","COSTILLA RES NATURAL","1","3","107","0.56","149","83.44","83.44"
"14","MOLIDA MIXTA","2","2","105","0.51","149","75.99","75.99"
"44","PECHUGA SIN HUESO","3","2","105","0.74","175","129.5","129.5"
"75","MANITAS DE CERDO","2","3","116","0.76","35","26.6","26.6"
"66","ESPINAZO","2","3","116","2.06","71","146.26","146.26"
"71","CHORIZO","2","2","105","0.21","122","25.62","25.62"
"14","MOLIDA MIXTA","2","1","102","1.21","149","180.29","180.29"
"6","COCIDO SURTIDO","1","3","116","1.02","149","151.98","151.98"
"1","HUEVO","5","1","103","2","44","88","88"
"29","MENUDO","1","3","107","3.17","85","269.45","269.45"
"3","BISTEC RES","1","3","102","0.68","196","133.28","133.28"
"77","ADOBADA","2","3","107","1","121","121","121"
"68","LOMO","2","1","116","0.53","119","63.07","63.07"
"3","BISTEC RES","1","2","105","0.55","196","107.8","107.8"
"28","BISTEC REBANADO","1","3","107","0.54","135","72.9","72.9"
"23","DESHEBRAR RES","1","3","102","0.99","192","190.08","190.08"
"96","CHICHARRON PRENSADO","2","3","107","0.5","170","85","85"
"63","PIERNA DE CERDO","2","1","102","0.45","112","50.4","50.4"
"14","MOLIDA MIXTA","2","1","116","0.59","149","87.91","87.91"
"4","MOLIDA ESP","1","1","116","0.52","196","101.92","101.92"
"71","CHORIZO","2","2","105","0.83","122","101.26","101.26"
"69","CHULETA AHUMADA","2","1","110","0.48","127","60.96","60.96"
"43","PIERNA Y MUSLO","3","2","105","2.04","40","81.6","81.6"
"28","BISTEC REBANADO","1","1","116","0.53","135","71.55","71.55"
"6","COCIDO SURTIDO","1","2","102","1.27","149","189.23","189.23"
"72","MANTECA","2","3","107","0.15","70","10.5","10.5"
"6","COCIDO SURTIDO","1","2","105","0.99","149","147.51","147.51"
"96","CHICHARRON PRENSADO","2","3","107","0.49","170","83.3","83.3"
"6","COCIDO SURTIDO","1","1","102","0.3","149","44.7","44.7"
"5","COCIDO PURA CARNE","1","1","102","1","189","189","189"
"50","PAPA FRANCESA","3","2","115","0.41","75","30.75","30.75"
"19","PICAÑA","1","3","116","0.5","198","99","99"
"20","BANDERA RES","1","3","116","0.24","139","33.36","33.36"
"28","BISTEC REBANADO","1","2","105","2.04","135","275.4","275.4"
"71","CHORIZO","2","1","116","0.52","122","63.44","63.44"
"69","CHULETA AHUMADA","2","1","116","0.51","127","64.77","64.77"
"14","MOLIDA MIXTA","2","1","116","0.51","149","75.99","75.99"
"70","TOCINO","2","2","105","0.29","175","50.75","50.75"
"77","ADOBADA","2","1","116","0.47","121","56.87","56.87"
"81","BISTEC DE CERDO","2","3","107","0.91","117","106.47","106.47"
"16","ARRACHERA MARINADA","1","1","116","1.15","210","241.5","241.5"
"45","MILANESA POLLO","3","1","110","0.35","175","61.25","61.25"
"16","ARRACHERA MARINADA","1","1","116","1.15","210","241.5","241.5"
"45","MILANESA POLLO","3","1","110","0.36","175","63","63"
"53","MENUDENCIAS","3","1","110","0.03","60","1.8","1.8"
"26","COSTILLA RES NATURAL","1","3","116","0.96","149","143.04","143.04"
"77","ADOBADA","2","3","107","0.34","121","41.14","41.14"
"14","MOLIDA MIXTA","2","3","107","0.13","149","19.37","19.37"
"16","ARRACHERA MARINADA","1","3","107","0.31","210","65.1","65.1"
"66","ESPINAZO","2","1","102","1.66","71","117.86","117.86"
"45","MILANESA POLLO","3","3","107","0.58","175","101.5","101.5"
"53","MENUDENCIAS","3","2","107","0.19","60","11.4","11.4"
"71","CHORIZO","2","1","103","5.31","122","647.82","647.82"
"74","CABEZA DE CERDO","2","3","116","2.19","32","70.08","70.08"
"43","PIERNA Y MUSLO","3","1","110","1.19","60","71.4","71.4"
"43","PIERNA Y MUSLO","3","1","110","2.13","40","85.2","85.2"
"42","PECHUGA CON HUESO","3","3","107","1.24","138","171.12","171.12"
"63","PIERNA DE CERDO","2","3","106","2.98","112","333.76","333.76"
"63","PIERNA DE CERDO","2","3","116","2.98","112","333.76","333.76"
"78","LENGUA DE CERDO","2","2","105","1.32","100","132","132"
"57","ALITAS ADOBADAS","3","1","103","3.02","99","298.98","298.98"
"45","MILANESA POLLO","3","2","105","0.42","175","73.5","73.5"
"4","MOLIDA ESP","1","3","107","1.01","196","197.96","197.96"
"76","CHICHARRON","2","2","110","0.18","295","53.1","53.1"
"42","PECHUGA CON HUESO","3","3","107","1.28","138","176.64","176.64"
"45","MILANESA POLLO","3","1","103","0.5","175","87.5","87.5"
"28","BISTEC REBANADO","1","3","107","1","135","135","135"
"65","FREIR","2","3","107","1.54","112","172.48","172.48"
"3","BISTEC RES","1","2","105","1","196","196","196"
"63","PIERNA DE CERDO","2","2","105","1.08","112","120.96","120.96"
"70","TOCINO","2","1","107","0.27","175","47.25","47.25"
"43","PIERNA Y MUSLO","3","3","107","1.04","60","62.4","62.4"
"66","ESPINAZO","2","2","105","0.48","71","34.08","34.08"
"28","BISTEC REBANADO","1","3","116","0.99","135","133.65","133.65"
"66","ESPINAZO","2","1","116","1.09","71","77.39","77.39"
"28","BISTEC REBANADO","1","2","105","1.02","135","137.7","137.7"
"71","CHORIZO","2","1","116","0.3","122","36.6","36.6"
"634","DEDOS DE QUESO","3","2","116","0.49","225","110.25","110.25"
"14","MOLIDA MIXTA","2","2","105","0.8","149","119.2","119.2"
"28","BISTEC REBANADO","1","3","105","0.75","135","101.25","101.25"
"75","MANITAS DE CERDO","2","1","110","0.87","35","30.45","30.45"
"45","MILANESA POLLO","3","3","116","0.5","175","87.5","87.5"
"18","PEINECILLO","1","1","110","0.42","198","83.16","83.16"
"45","MILANESA POLLO","3","2","105","0.53","175","92.75","92.75"
"3","BISTEC RES","1","3","116","1.32","196","258.72","258.72"
"45","MILANESA POLLO","3","1","110","0.81","175","141.75","141.75"
"4","MOLIDA ESP","1","2","105","0.54","196","105.84","105.84"
"3","BISTEC RES","1","1","110","0.93","196","182.28","182.28"
"3","BISTEC RES","1","2","105","1.24","196","243.04","243.04"
"43","PIERNA Y MUSLO","3","1","110","0.57","60","34.2","34.2"
"70","TOCINO","2","2","105","0.16","175","28","28"
"81","BISTEC DE CERDO","2","3","116","0.99","117","115.83","115.83"
"70","TOCINO","2","1","110","0.24","175","42","42"
"70","TOCINO","2","2","105","0.4","175","70","70"
"70","TOCINO","2","2","105","0.13","175","22.75","22.75"
"70","TOCINO","2","2","105","0.21","175","36.75","36.75"
"4","MOLIDA ESP","1","1","110","0.54","196","105.84","105.84"
"3","BISTEC RES","1","3","116","1.04","196","203.84","203.84"
"3","BISTEC RES","1","3","110","0.55","196","107.8","107.8"
"16","ARRACHERA MARINADA","1","1","110","1.01","210","212.1","212.1"
"43","PIERNA Y MUSLO","3","1","110","2.01","40","80.4","80.4"
"81","BISTEC DE CERDO","2","3","116","0.48","117","56.16","56.16"
"53","MENUDENCIAS","3","1","110","0.49","60","29.4","29.4"
"29","MENUDO","1","3","116","3.12","85","265.2","265.2"
"45","MILANESA POLLO","3","1","110","0.56","175","98","98"
"4","MOLIDA ESP","1","3","116","0.52","196","101.92","101.92"
"68","LOMO","2","1","110","0.35","119","41.65","41.65"
"26","COSTILLA RES NATURAL","1","3","110","0.68","149","101.32","101.32"
"43","PIERNA Y MUSLO","3","1","110","2.03","40","81.2","81.2"
"45","MILANESA POLLO","3","3","107","0.22","175","38.5","38.5"
"3","BISTEC RES","1","3","107","0.5","196","98","98"
"14","MOLIDA MIXTA","2","3","107","0.67","149","99.83","99.83"
"73","MOLIDA CERDO","2","1","110","1.15","117","134.55","134.55"
"63","PIERNA DE CERDO","2","1","110","1.02","112","114.24","114.24"
"66","ESPINAZO","2","1","116","1.15","71","81.65","81.65"
"45","MILANESA POLLO","3","3","107","0.47","175","82.25","82.25"
"54","TENDER","3","2","107","1.09","158","172.22","172.22"
"14","MOLIDA MIXTA","2","3","107","1","149","149","149"
"3","BISTEC RES","1","1","110","0.52","196","101.92","101.92"
"65","FREIR","2","3","107","1.02","112","114.24","114.24"
"57","ALITAS ADOBADAS","3","2","110","0.5","120","60","60"
"71","CHORIZO","2","1","107","0.4","122","48.8","48.8"
"18","PEINECILLO","1","3","107","1.02","198","201.96","201.96"
"18","PEINECILLO","1","3","110","1.92","198","380.16","380.16"
"28","BISTEC REBANADO","1","3","107","0.67","135","90.45","90.45"
"825","MILANESA EMPANIZADA","3","2","110","1","130","130","130"
"63","PIERNA DE CERDO","2","3","110","1.04","112","116.48","116.48"
"42","PECHUGA CON HUESO","3","2","107","2.72","138","375.36","375.36"
"20","BANDERA RES","1","3","110","3.14","120","376.8","376.8"
"28","BISTEC REBANADO","1","3","107","0.99","135","133.65","133.65"
"63","PIERNA DE CERDO","2","3","102","2.08","112","232.96","232.96"
"70","TOCINO","2","2","107","0.26","175","45.5","45.5"
"4","MOLIDA ESP","1","1","107","0.52","196","101.92","101.92"
"77","ADOBADA","2","2","107","0.51","121","61.71","61.71"
"16","ARRACHERA MARINADA","1","2","107","0.74","210","155.4","155.4"
"4","MOLIDA ESP","1","3","107","0.61","196","119.56","119.56"
"67","CHAMORRO","2","3","107","2.02","68","137.36","137.36"
"1","HUEVO","5","2","109","0.83","44","36.52","36.52"
"66","ESPINAZO","2","1","110","0.97","71","68.87","68.87"
"3","BISTEC RES","1","3","107","1","196","196","196"
"79","CUERO CERDO","2","3","107","1.25","58","72.5","72.5"
"83","HUESO CARNUDO CERDO","2","3","107","1.04","12","12.48","12.48"
"43","PIERNA Y MUSLO","3","2","107","2.19","40","87.6","87.6"
"3","BISTEC RES","1","3","107","2.01","196","393.96","393.96"
"83","HUESO CARNUDO CERDO","2","1","110","2.17","12","26.04","26.04"
"3","BISTEC RES","1","3","107","2.06","196","403.76","403.76"
"28","BISTEC REBANADO","1","3","102","0.5","135","67.5","67.5"
"825","MILANESA EMPANIZADA","3","2","107","0.56","130","72.8","72.8"
"45","MILANESA POLLO","3","2","102","0.55","175","96.25","96.25"
"65","FREIR","2","3","107","2.06","112","230.72","230.72"
"69","CHULETA AHUMADA","2","3","107","1.48","127","187.96","187.96"
"45","MILANESA POLLO","3","1","101","0.23","175","40.25","40.25"
"65","FREIR","2","3","107","1.98","112","221.76","221.76"
"1","HUEVO","5","2","115","1.75","44","77","77"
"3","BISTEC RES","1","3","107","1.09","196","213.64","213.64"
"3","BISTEC RES","1","3","105","0.66","196","129.36","129.36"
"28","BISTEC REBANADO","1","1","105","0.99","135","133.65","133.65"
"6","COCIDO SURTIDO","1","3","107","0.75","149","111.75","111.75"
"65","FREIR","2","3","105","1","112","112","112"
"28","BISTEC REBANADO","1","3","107","1","135","135","135"
"69","CHULETA AHUMADA","2","1","107","0.8","127","101.6","101.6"
"70","TOCINO","2","3","107","0.17","175","29.75","29.75"
"71","CHORIZO","2","1","105","0.39","122","47.58","47.58"
"3","BISTEC RES","1","3","107","0.57","196","111.72","111.72"
"14","MOLIDA MIXTA","2","3","107","0.55","149","81.95","81.95"
"14","MOLIDA MIXTA","2","3","107","0.54","149","80.46","80.46"
"45","MILANESA POLLO","3","3","107","0.7","175","122.5","122.5"
"4","MOLIDA ESP","1","3","107","0.54","196","105.84","105.84"
"71","CHORIZO","2","1","107","0.51","122","62.22","62.22"
"70","TOCINO","2","1","107","0.12","175","21","21"
"66","ESPINAZO","2","1","107","1.5","71","106.5","106.5"
"70","TOCINO","2","2","107","0.3","175","52.5","52.5"
"18","PEINECILLO","1","3","103","4.12","198","815.76","815.76"
"71","CHORIZO","2","1","103","0.99","122","120.78","120.78"
"28","BISTEC REBANADO","1","3","101","0.75","135","101.25","101.25"
"634","DEDOS DE QUESO","3","1","101","0.21","225","47.25","47.25"
"14","MOLIDA MIXTA","2","1","103","1","149","149","149"
"48","HAMBURGUESA POLLO","3","2","107","0.27","98","26.46","26.46"
"70","TOCINO","2","2","107","0.1","175","17.5","17.5"
"21","HAMBURGUESA RES","1","2","104","0.53","140","74.2","74.2"
"3","BISTEC RES","1","3","103","4.98","196","976.08","976.08"
"77","ADOBADA","2","1","107","1.15","121","139.15","139.15"
"71","CHORIZO","2","1","107","1.01","122","123.22","123.22"
"68","LOMO","2","1","101","1.07","119","127.33","127.33"
"28","BISTEC REBANADO","1","3","107","1.03","135","139.05","139.05"
"28","BISTEC REBANADO","1","3","107","0.73","135","98.55","98.55"
"71","CHORIZO","2","1","103","2.02","122","246.44","246.44"
"96","CHICHARRON PRENSADO","2","3","107","0.28","170","47.6","47.6"
"71","CHORIZO","2","3","107","0.23","122","28.06","28.06"
"43","PIERNA Y MUSLO","3","2","101","6.02","40","240.8","240.8"
"3","BISTEC RES","1","3","107","3.08","196","603.68","603.68"
"71","CHORIZO","2","1","107","0.55","122","67.1","67.1"
"44","PECHUGA SIN HUESO","3","3","103","0.73","175","127.75","127.75"
"28","BISTEC REBANADO","1","3","103","0.51","135","68.85","68.85"
"28","BISTEC REBANADO","1","3","103","0.5","135","67.5","67.5"
"43","PIERNA Y MUSLO","3","3","107","2.19","40","87.6","87.6"
"44","PECHUGA SIN HUESO","3","1","103","0.71","175","124.25","124.25"
"3","BISTEC RES","1","1","103","0.52","196","101.92","101.92"
"68","LOMO","2","3","107","1.16","119","138.04","138.04"
"16","ARRACHERA MARINADA","1","1","103","1","210","210","210"
"43","PIERNA Y MUSLO","3","2","101","1.02","60","61.2","61.2"
"14","MOLIDA MIXTA","2","3","107","0.53","149","78.97","78.97"
"16","ARRACHERA MARINADA","1","1","103","1.07","210","224.7","224.7"
"4","MOLIDA ESP","1","3","107","0.92","196","180.32","180.32"
"70","TOCINO","2","1","103","0.17","175","29.75","29.75"
"21","HAMBURGUESA RES","1","1","103","0.87","140","121.8","121.8"
"28","BISTEC REBANADO","1","3","107","2","135","270","270"
"28","BISTEC REBANADO","1","3","107","1.03","135","139.05","139.05"
"77","ADOBADA","2","3","107","0.53","121","64.13","64.13"
"253","MEDALLON DE ATUN","4","2","103","0.62","220","136.4","136.4"
"252","MEDALLON DE SALMON","4","2","103","0.44","375","165","165"
"28","BISTEC REBANADO","1","3","107","0.99","135","133.65","133.65"
"71","CHORIZO","2","3","107","0.52","122","63.44","63.44"
"96","CHICHARRON PRENSADO","2","1","101","0.3","170","51","51"
"5","COCIDO PURA CARNE","1","3","103","0.51","189","96.39","96.39"
"18","PEINECILLO","1","3","107","1.04","198","205.92","205.92"
"66","ESPINAZO","2","1","103","0.98","71","69.58","69.58"
"66","ESPINAZO","2","1","103","1.15","71","81.65","81.65"
"3","BISTEC RES","1","1","101","0.48","196","94.08","94.08"
"63","PIERNA DE CERDO","2","1","101","0.52","112","58.24","58.24"
"45","MILANESA POLLO","3","2","103","0.48","175","84","84"
"63","PIERNA DE CERDO","2","1","101","1.49","112","166.88","166.88"
"3","BISTEC RES","1","3","107","1.49","196","292.04","292.04"
"42","PECHUGA CON HUESO","3","2","103","0.59","138","81.42","81.42"
"71","CHORIZO","2","3","107","0.47","122","57.34","57.34"
"14","MOLIDA MIXTA","2","1","101","0.72","149","107.28","107.28"
"18","PEINECILLO","1","3","107","1.61","198","318.78","318.78"
"96","CHICHARRON PRENSADO","2","1","103","0.29","170","49.3","49.3"
"71","CHORIZO","2","3","107","1.55","122","189.1","189.1"
"57","ALITAS ADOBADAS","3","2","103","1.14","120","136.8","136.8"
"14","MOLIDA MIXTA","2","1","103","0.66","149","98.34","98.34"
"3","BISTEC RES","1","3","101","1.56","196","305.76","305.76"
"57","ALITAS ADOBADAS","3","2","101","0.77","120","92.4","92.4"
"634","DEDOS DE QUESO","3","1","101","0.22","225","49.5","49.5"
"63","PIERNA DE CERDO","2","1","101","0.97","112","108.64","108.64"
"28","BISTEC REBANADO","1","3","101","1.01","135","136.35","136.35"
"63","PIERNA DE CERDO","2","1","103","1","112","112","112"
"63","PIERNA DE CERDO","2","1","103","1","112","112","112"
"77","ADOBADA","2","2","101","0.99","121","119.79","119.79"
"4","MOLIDA ESP","1","1","101","0.52","196","101.92","101.92"
"59","PALOMITAS DE POLLO","3","2","101","0.54","95","51.3","51.3"
"26","COSTILLA RES NATURAL","1","3","103","1.04","149","154.96","154.96"
"16","ARRACHERA MARINADA","1","1","103","1.01","210","212.1","212.1"
"71","CHORIZO","2","1","103","1","122","122","122"
"28","BISTEC REBANADO","1","3","101","1.01","135","136.35","136.35"
"70","TOCINO","2","1","101","0.35","175","61.25","61.25"
"69","CHULETA AHUMADA","2","3","105","0.71","127","90.17","90.17"
"3","BISTEC RES","1","2","101","0.63","196","123.48","123.48"
"57","ALITAS ADOBADAS","3","1","105","1.56","120","187.2","187.2"
"71","CHORIZO","2","1","105","0.36","122","43.92","43.92"
"43","PIERNA Y MUSLO","3","3","105","2.11","40","84.4","84.4"
"28","BISTEC REBANADO","1","3","105","1","135","135","135"
"28","BISTEC REBANADO","1","1","105","1","135","135","135"
"71","CHORIZO","2","1","105","1","122","122","122"
"68","LOMO","2","3","107","0.57","119","67.83","67.83"
"71","CHORIZO","2","1","105","0.5","122","61","61"
"28","BISTEC REBANADO","1","2","103","0.5","135","67.5","67.5"
"14","MOLIDA MIXTA","2","2","105","0.5","149","74.5","74.5"
"63","PIERNA DE CERDO","2","2","105","0.52","112","58.24","58.24"
"102","FILETE TILAPIA","4","3","107","0.32","128","40.96","40.96"
"44","PECHUGA SIN HUESO","3","2","105","0.36","175","63","63"
"45","MILANESA POLLO","3","3","107","0.24","175","42","42"
"1","HUEVO","5","2","115","0.44","44","19.36","19.36"
"77","ADOBADA","2","1","107","1.02","121","123.42","123.42"
"77","ADOBADA","2","2","107","1.02","121","123.42","123.42"
"64","COSTILLA DE CERDO","2","3","107","0.97","112","108.64","108.64"
"1","HUEVO","5","1","115","0.88","44","38.72","38.72"
"1","HUEVO","5","1","115","0.9","44","39.6","39.6"
"1","HUEVO","5","1","115","0.9","44","39.6","39.6"
"1","HUEVO","5","1","115","0.91","44","40.04","40.04"
"69","CHULETA AHUMADA","2","1","110","0.4","127","50.8","50.8"
"71","CHORIZO","2","3","107","0.52","122","63.44","63.44"
"77","ADOBADA","2","3","107","0.51","121","61.71","61.71"
"63","PIERNA DE CERDO","2","1","103","2","112","224","224"
"28","BISTEC REBANADO","1","1","103","0.25","135","33.75","33.75"
"28","BISTEC REBANADO","1","3","107","1.03","135","139.05","139.05"
"1","HUEVO","5","2","115","0.48","44","21.12","21.12"
"66","ESPINAZO","2","1","103","1.15","71","81.65","81.65"
